PAC,long,lat
ET16_5055,-53.59495274187549,-27.647467600349444
BT74041,-53.74222108773296,-27.683849124237668
BT74051,-53.743008934314844,-27.68374329741522
ET6_124,-53.74350347510523,-27.683661322412036
ET6_124,-53.743875764754705,-27.683148723234922
BT74091,-53.74338611627621,-27.68180515948046
BT74061,-53.74363848402879,-27.682576031358735
ET6_124,-53.74478563045244,-27.683464491393124
ET16_6082,-53.6433503387471,-27.672654099007445
BT30781,-53.642970841031456,-27.671623786208727
ET16_6019,-53.58674977098508,-27.644204833885908
BT790061,-53.58609368497554,-27.643852868914735
BT611451,-53.596523966307984,-27.64835845527847
ET16_1585,-53.68542409184835,-27.654756768310165
BT3521,-53.685354331437225,-27.6556332610661
BT3541,-53.68534840760287,-27.656219810595758
ET16_5730,-53.67586976187994,-27.65185608958683
BT41891,-53.676362935700865,-27.65130523684718
BT765771,-53.596698717172046,-27.850987884583162
ET6_1256,-53.59673632502137,-27.850692754067325
ET6_1262,-53.64532998039425,-27.834662859303478
BT755641,-53.72338940639594,-27.61880302583893
ET11_132,-53.723548093569605,-27.619127135209055
BT74111,-53.74159114591458,-27.679729616828297
BT60581,-53.59871013006841,-27.747906543951785
BT26781,-53.750555792216005,-27.660966944069173
BT48451,-53.65274967415809,-27.676729757272426
BT27791,-53.58610346870006,-27.67655007092901
BT615271,-53.58250808168259,-27.70463190633734
BT614851,-53.61760106233913,-27.84431325125547
BT26671,-53.74457797789131,-27.661789230188788
BT2521,-53.693153359240114,-27.645602722987235
BT74781,-53.68402316393781,-27.63556687980764
ET16_504,-53.706782020973435,-27.64610402398148
ET11_130,-53.72906608902872,-27.64102964700055
ET16_301,-53.68625132963513,-27.657095487666595
ET16_301,-53.68530616374841,-27.656978482271086
ET16_299,-53.65230062467407,-27.6639299161327
BT21921,-53.727408760805645,-27.628945852369156
BT17971,-53.5935875934926,-27.644145827567854
ET11_4955,-53.72718023497981,-27.631575726338667
BT26741,-53.75108893640527,-27.663238865381288
BT21951,-53.72705732823306,-27.627437084953442
ET6_6273,-53.65917146039453,-27.87034929268566
ET6_129,-53.73721644148554,-27.661168055861026
BT3491,-53.68492338350728,-27.65251095611569
BT3581,-53.68485393965756,-27.65671658620147
ET6_5085,-53.60887514916874,-27.773139843329034
ET16_1143,-53.60331105266289,-27.661557200604307
ET6_3019,-53.712852789224826,-27.68228056719437
BT27751,-53.58295895049514,-27.677723040485887
ET6_1145,-53.585955938515724,-27.68353993282159
BT703851,-53.58574370211011,-27.696974591004505
BT450991,-53.65751268606158,-27.687963934487925
ET11_130,-53.72791035587818,-27.63977129311064
BT611461,-53.59692564849985,-27.64906370002967
ET16_3997,-53.672366198341365,-27.657355033807733
ET6_3019,-53.7118285351587,-27.68430350310416
BT605391,-53.58995919865805,-27.650538444293716
BT622661,-53.60050109664826,-27.65671983455269
BT16971,-53.5906368234306,-27.65005660732652
ET16_3545,-53.59893093251651,-27.658021462920146
ET6_3013,-53.58579743480374,-27.698823187040432
ET6_3563,-53.64746231163633,-27.713698676952333
BT615291,-53.57868829402952,-27.705145245656524
ET6_3012,-53.58126542545898,-27.705241553155133
BT614861,-53.61859769552717,-27.844393574204048
BT619031,-53.65921092444455,-27.871133441255267
ET6_3142,-53.61654377347634,-27.844243093344062
BT614931,-53.61216780280182,-27.84291858982101
ET34_3039,-53.75282169256701,-27.66364650198443
ET6_3142,-53.61440998892982,-27.844148228357994
ET6_3019,-53.71138855263956,-27.682083705598473
ET6_1541,-53.70877169545736,-27.708587406183824
BT3481,-53.687017887465515,-27.651568141056828
BT3581,-53.685440041324796,-27.657481123255195
ET6_3010,-53.580637335344704,-27.685015889371755
BT597471,-53.580101991413756,-27.68423189008962
BT371611,-53.595683952752154,-27.81391649255204
BT624061,-53.57262504590909,-27.717618900891523
BT37981,-53.76448058271268,-27.673960655659698
BT37971,-53.76374847880919,-27.672252123636554
BT37961,-53.76297274249805,-27.671627062438915
BT37781,-53.75818510086168,-27.66821305518829
ET6_1139,-53.59096258575471,-27.694341685420397
BT331941,-53.587148198530485,-27.722120892665032
ET6_1960,-53.58675810680114,-27.721487597274745
BT48601,-53.73909994290801,-27.659497868231995
BT60201,-53.66723629811662,-27.67767250218418
BT63231,-53.705269017750936,-27.64719816796105
BT56871,-53.68934559192547,-27.615019667023944
BT63251,-53.70717497434555,-27.648072160601714
BT60261,-53.664660326812566,-27.675926697758825
BT74771,-53.6844609889834,-27.636072659425622
BT3361,-53.69544160684461,-27.648436256527987
ET16_303,-53.68617160743372,-27.638087527517314
ET16_2139,-53.652756875029695,-27.676101133860186
BT48431,-53.65447787345505,-27.674768957321476
BT62321,-53.710690025823965,-27.609425418048545
BT74811,-53.68296944448423,-27.636390249610315
BT74821,-53.682365427422496,-27.636546294575794
ET16_1585,-53.68547996133111,-27.65331215403262
BT3471,-53.68646994403264,-27.65194867209351
BT63251,-53.70720383179139,-27.647187442646327
ET16_1095,-53.66156387916965,-27.656471329388296
BT2521,-53.6930699983817,-27.64633512906289
BT74781,-53.683523711949704,-27.636271253115808
BT21781,-53.72768955343008,-27.64026282207152
BT60271,-53.6644774559698,-27.67507311433269
BT3591,-53.683540124577064,-27.656209741786085
ET16_302,-53.68930149276963,-27.644279117886924
BT2511,-53.69240728257,-27.64533753899616
BT356541,-53.65012954794025,-27.663314567613156
BT49551,-53.72830282361639,-27.642930253528334
ET11_131,-53.72680598300968,-27.629147171904435
BT21951,-53.72648751598604,-27.626925022671628
BT61351,-53.72625737227986,-27.625404843758474
BT61361,-53.725945663661435,-27.62468019793272
BT61341,-53.726570383116666,-27.62622719822656
BT42491,-53.724367978499345,-27.619054459195866
BT27741,-53.58357715346284,-27.6772919621543
BT13981,-53.58794755913249,-27.663207492531683
BT14001,-53.59109729250599,-27.661416294826097
BT609121,-53.7085256391469,-27.708961382961434
ET6_810,-53.63851795134235,-27.852602897006022
ET16_1144,-53.58462489512277,-27.676595723214007
ET11_2597,-53.73648865972382,-27.654325832970756
BT61411,-53.57275894866649,-27.835764836378075
BT2051,-53.57462109568695,-27.836397745959175
BT681991,-53.60549526399518,-27.76028371991771
ET6_125,-53.73278769499609,-27.685551343919315
BT65601,-53.73368654489809,-27.685425333612216
BT133821,-53.62885329164607,-27.844983383776082
ET6_1151,-53.59764007173186,-27.748540175688504
ET34_1018,-53.75070902230351,-27.65818519169318
BT26801,-53.7507505862705,-27.657417514206884
BT9091,-53.711922895625094,-27.70041479910367
ET6_4249,-53.71265524954009,-27.700517729209764
ET6_128,-53.728813774336174,-27.670021923672778
BT10561,-53.728194781763705,-27.67039499483309
BT10581,-53.73150848133133,-27.668362903824914
BT21351,-53.55106416857649,-27.795611838215734
ET6_729,-53.58583334203507,-27.813163090004537
BT10611,-53.733623446664694,-27.668654979343785
BT8921,-53.706045813463504,-27.692689790901113
BT26381,-53.73557620487793,-27.66203047152902
BT65631,-53.733723589771785,-27.682438375730385
BT65641,-53.73393048330513,-27.681793738989825
BT66571,-53.709506353435415,-27.692044682915764
BT69101,-53.708993940418,-27.70986398573433
BT37511,-53.59178057491357,-27.81106662912157
BT37531,-53.59105516016746,-27.811711809952044
BT64581,-53.60629316859479,-27.759718313449355
BT64611,-53.60788142618685,-27.758271850165727
ET6_1475,-53.64442888398577,-27.719485779245247
BT11261,-53.64447834489965,-27.71985474230246
BT11451,-53.58542609483834,-27.704568392617205
BT151371,-53.634182636319565,-27.840388688087444
BT68251,-53.74290618677105,-27.69624952969201
BT151381,-53.633784391336576,-27.839448973890967
BT71242,-53.73635340348676,-27.702135166204926
BT26761,-53.75047492158035,-27.66259247136543
BT26751,-53.750493670646335,-27.663340906957274
ET6_1213,-53.728676741038726,-27.70647289770602
BT679291,-53.603670764394224,-27.661342923636994
BT376871,-53.58646463193719,-27.680693654088827
BT11421,-53.58670785088657,-27.70316975348129
BT74081,-53.74298157244158,-27.68062229828041
ET6_6197,-53.55324613160366,-27.885618584929716
BT823311,-53.553715818729984,-27.885499897801992
BT823321,-53.5541589641648,-27.8853189946758
ET34_1018,-53.75060545098074,-27.66011791031326
BT627021,-53.71478156521704,-27.690191060568964
ET6_127,-53.714911093672015,-27.700744145226054
BT74031,-53.74144404470684,-27.68398179852113
BT74161,-53.74092991758158,-27.684091219034485
BT391341,-53.58544548691964,-27.7169919097488
BT332061,-53.586802747348884,-27.71779659703526
BT332031,-53.583418022024034,-27.71915005872819
BT332051,-53.584956588475734,-27.717325853205523
ET6_3820,-53.70796283711519,-27.69233652820816
BT71941,-53.58495966865377,-27.678330809519196
ET6_1257,-53.630802645925314,-27.846687474946975
ET16_6312,-53.65295436615105,-27.677143922953633
BT65591,-53.73471550421709,-27.68523359455469
BT10591,-53.73257535966508,-27.66766521697616
BT331971,-53.584532369273404,-27.72040140330205
ET6_1960,-53.584532369273404,-27.72040140330205
BT331981,-53.583795262441356,-27.720099389375264
ET6_6394,-53.58295596744392,-27.71976319041886
ET6_6394,-53.581215311637266,-27.719037799055116
ET6_6394,-53.58284307105083,-27.718845010488792
BT332031,-53.58329166008201,-27.71852084895795
BT332041,-53.58411938080474,-27.717936975810744
BT622671,-53.60076900558511,-27.656480221884692
BT8901,-53.70870915840089,-27.69218659413599
BT133811,-53.62950955931865,-27.845259579066294
ET6_3256,-53.74263394759856,-27.661439801305733
ET34_1649,-53.75710083233753,-27.66740464650718
BT21891,-53.72704940340719,-27.630793393500255
BT366841,-53.602974356381424,-27.65975002464387
ET6_1145,-53.58484231342197,-27.683674295132562
ET6_737,-53.60515853084149,-27.76062389387755
ET6_3613,-53.57769559537536,-27.718968097999266
BT106791,-53.578743441356664,-27.719119993492882
BT731551,-53.60895455840608,-27.77264211893862
BT743931,-53.7133785068126,-27.681819168219988
BT17891,-53.590882211544795,-27.64988211726586
ET16_4736,-53.663971654768034,-27.670517644373717
ET6_3013,-53.5860189099447,-27.697898759520115
BT703861,-53.58619991109697,-27.69611795797732
BT620961,-53.71265524954009,-27.700517729209764
ET16_3908,-53.59728512011219,-27.64969755569757
BT71881,-53.58636610850908,-27.683393207530457
ET16_3996,-53.6579245242973,-27.68780247020777
BT9101,-53.71356952101655,-27.70059904411056
BT48441,-53.654296731109184,-27.67440252045992
BT641771,-53.67252651868387,-27.656864746810584
BT474641,-53.7116273019584,-27.685182572417716
BT8871,-53.71116600730534,-27.685381068081767
ET6_3613,-53.575436704340405,-27.71862220884782
BT63241,-53.70460658162841,-27.647039682235516
BT7331,-53.599627106705555,-27.657467054261076
ET16_3130,-53.665999403849355,-27.655952972751436
ET16_3130,-53.6664283139155,-27.657343151065504
ET6_1151,-53.59897055844448,-27.74990460461379
ET6_3011,-53.7210630086509,-27.687234842414
BT475931,-53.721471950170326,-27.687786159203824
BT475941,-53.722715649607494,-27.688077465802337
BT475951,-53.723877194177135,-27.68832526949552
BT597481,-53.58091474202166,-27.683882909068927
ET6_1212,-53.73555596023931,-27.702268218203642
ET6_3012,-53.580347489245185,-27.70629625556768
BT614871,-53.619471934582066,-27.844449148709202
BT614941,-53.61248272379862,-27.842506626579507
ET16_537,-53.660486225159104,-27.684334407406936
BT321951,-53.752962659499076,-27.662398696242803
ET6_3012,-53.5792722310286,-27.705405035513934
BT614891,-53.6133647941499,-27.84415901662527
BT614901,-53.61211582468553,-27.844137567794462
BT474671,-53.7109229160597,-27.681695859476292
BT66541,-53.713762106336105,-27.690770411025596
BT71931,-53.58532230318173,-27.67866689246307
BT617961,-53.58584872493867,-27.67907209460145
ET6_3010,-53.581941485411164,-27.686597571120956
BT597431,-53.58239829244718,-27.68705821826211
BT597441,-53.582792193704734,-27.687429812735616
BT37481,-53.596346824146565,-27.814481449359334
BT11401,-53.58952205889585,-27.700729453001827
BT597591,-53.58896234783407,-27.700207602498836
BT597461,-53.58038549549417,-27.684650662098306
BT37491,-53.59510330277516,-27.813395098005344
BT554561,-53.57331271071297,-27.717976030669263
ET6_1146,-53.589997188719224,-27.70153257816588
ET34_5029,-53.76342625531737,-27.669515952499182
BT37981,-53.76359446271425,-27.672976934937537
BT37991,-53.76549842101525,-27.674138806860412
ET6_1019,-53.76347378268889,-27.673818362227564
BT37881,-53.76231228218603,-27.67115306666068
BT37871,-53.7616212170455,-27.67067065682528
BT37791,-53.758833741384024,-27.668218177726658
BT26451,-53.74363949216877,-27.66153717000435
ET6_3256,-53.74252999406394,-27.66255154321908
BT44371,-53.7066689851855,-27.645628066781796
BT63271,-53.70732372940654,-27.648763946998486
BT44361,-53.70651868508918,-27.644873155171922
BT44341,-53.70686542050271,-27.644965624364033
ET16_539,-53.66493737735806,-27.677319796171616
BT60191,-53.66658581398411,-27.677594810651954
BT60211,-53.66746545976309,-27.678344746312973
BT60221,-53.66743037631079,-27.678985992609455
ET11_305,-53.68899809748416,-27.61530609030376
BT60181,-53.66570059870361,-27.677449458625574
ET16_503,-53.71073386237782,-27.636274012235845
BT61321,-53.71108957392465,-27.63714218536353
ET16_504,-53.70704580831733,-27.6473529259967
BT44391,-53.70577156430619,-27.64703498057986
ET16_303,-53.68506589457536,-27.63678270835527
BT2541,-53.69433549918392,-27.647537523537835
BT3371,-53.69610520129396,-27.64905488667364
ET16_2139,-53.65371327165013,-27.67500014603985
BT49531,-53.72940466759127,-27.641609401252822
BT42501,-53.72526444789594,-27.61926238874821
ET11_133,-53.71149386055316,-27.60916611022776
BT62331,-53.70925376984559,-27.609913606927364
BT62341,-53.70873137075614,-27.610086208411758
BT3491,-53.68552792307514,-27.652372929067383
BT74791,-53.68362584525653,-27.635060314182113
ET16_1095,-53.66202224652943,-27.65657078811131
BT575631,-53.57421552662521,-27.71842840134957
ET16_540,-53.664348519268685,-27.67435382486906
ET16_302,-53.690885643157856,-27.64484381838747
BT72041,-53.688535400788055,-27.644023321918723
BT2501,-53.691651524698045,-27.645090582464377
BT356531,-53.65115774823147,-27.663599931491603
BT360141,-53.64915998164781,-27.663048555346506
ET16_300,-53.66966737694787,-27.655539492353626
BT682001,-53.68416966799572,-27.656495273837777
BT7351,-53.602612131044964,-27.6607132057498
BT61371,-53.726179032336404,-27.624287666342696
BT49541,-53.728911592695795,-27.642151404663537
BT49561,-53.72873141891978,-27.643463127021676
ET11_131,-53.72658595128058,-27.62762679603975
BT21921,-53.72691678398235,-27.629938921543953
BT21911,-53.72704940340719,-27.630793393500255
ET11_132,-53.724032108694814,-27.620215867068566
BT42471,-53.72343882324304,-27.62038991736074
ET16_1141,-53.59335880326614,-27.64475461463371
ET16_3548,-53.59151380271976,-27.649435701896095
BT17891,-53.59126005720583,-27.649846459146715
ET16_1143,-53.602690215580935,-27.66144255413053
BT665791,-53.58247095137324,-27.67808853126064
ET16_1140,-53.59062685894236,-27.66209275587596
BT14011,-53.591804846716286,-27.660482767965334
ET16_5474,-53.591804846716286,-27.660482767965334
ET16_1140,-53.58897057573142,-27.66318837474364
BT133801,-53.63023933038073,-27.84605765183909
ET16_1144,-53.58527230627186,-27.676114469007473
BT27741,-53.58477336689731,-27.677305726278178
